architecture,benchmark,benchmark_key,avg_cpd,avg_wl,successful_seeds,failed_seeds
2D_arch,abs_DW128,abs_DW128,14.434180000000001,3478.8,5,0
Offset_arch,abs_DW128,abs_DW128,13.93496,2664.0,5,0
All_top_arch,abs_DW128,abs_DW128,13.7964,2853.2,5,0
Iso-Edge_arch,abs_DW128,abs_DW128,13.84548,3102.2,5,0
Mix-Edge_arch,abs_DW128,abs_DW128,13.406479999999998,3169.6,5,0
Aligned_arch,abs_DW128,abs_DW128,14.30676,2724.0,5,0
Striped_arch,abs_DW128,abs_DW128,14.01378,2995.8,5,0
Border_arch,abs_DW128,abs_DW128,13.60072,2752.8,5,0
2D_arch,abs_DW16,abs_DW16,2.4925100000000002,207.8,5,0
Offset_arch,abs_DW16,abs_DW16,2.703544,259.0,5,0
All_top_arch,abs_DW16,abs_DW16,2.55714,224.2,5,0
Iso-Edge_arch,abs_DW16,abs_DW16,2.6255379999999997,224.4,5,0
Mix-Edge_arch,abs_DW16,abs_DW16,2.454052,221.6,5,0
Aligned_arch,abs_DW16,abs_DW16,2.514296,209.6,5,0
Striped_arch,abs_DW16,abs_DW16,2.5164239999999998,222.2,5,0
Border_arch,abs_DW16,abs_DW16,2.484938,200.6,5,0
2D_arch,abs_DW256,abs_DW256,25.53418,6296.6,5,0
Offset_arch,abs_DW256,abs_DW256,23.85142,5609.6,5,0
All_top_arch,abs_DW256,abs_DW256,24.12238,5234.2,5,0
Iso-Edge_arch,abs_DW256,abs_DW256,22.616660000000003,5293.0,5,0
Mix-Edge_arch,abs_DW256,abs_DW256,22.84918,5499.4,5,0
Aligned_arch,abs_DW256,abs_DW256,23.66832,5578.6,5,0
Striped_arch,abs_DW256,abs_DW256,23.10998,5642.2,5,0
Border_arch,abs_DW256,abs_DW256,23.8913,5341.4,5,0
2D_arch,abs_DW32,abs_DW32,4.563674,789.0,5,0
Offset_arch,abs_DW32,abs_DW32,4.40013,700.4,5,0
All_top_arch,abs_DW32,abs_DW32,4.3041220000000004,755.6,5,0
Iso-Edge_arch,abs_DW32,abs_DW32,4.9222920000000006,863.6,5,0
Mix-Edge_arch,abs_DW32,abs_DW32,5.117564,954.0,5,0
Aligned_arch,abs_DW32,abs_DW32,4.72584,833.8,5,0
Striped_arch,abs_DW32,abs_DW32,4.33976,766.8,5,0
Border_arch,abs_DW32,abs_DW32,4.319357999999999,734.0,5,0
2D_arch,abs_DW512,abs_DW512,33.908860000000004,11579.8,5,0
Offset_arch,abs_DW512,abs_DW512,32.0851,10457.4,5,0
All_top_arch,abs_DW512,abs_DW512,31.86402,10372.8,5,0
Iso-Edge_arch,abs_DW512,abs_DW512,32.525459999999995,11313.8,5,0
Mix-Edge_arch,abs_DW512,abs_DW512,32.771060000000006,10864.8,5,0
Aligned_arch,abs_DW512,abs_DW512,32.69358,10490.4,5,0
Striped_arch,abs_DW512,abs_DW512,32.56660000000001,11268.4,5,0
Border_arch,abs_DW512,abs_DW512,31.931040000000003,11245.6,5,0
2D_arch,abs_DW64,abs_DW64,7.857586,1373.0,5,0
Offset_arch,abs_DW64,abs_DW64,7.414864,1546.4,5,0
All_top_arch,abs_DW64,abs_DW64,7.844354,1395.0,5,0
Iso-Edge_arch,abs_DW64,abs_DW64,7.4693,1265.8,5,0
Mix-Edge_arch,abs_DW64,abs_DW64,7.3130679999999995,1271.2,5,0
Aligned_arch,abs_DW64,abs_DW64,6.87586,1449.4,5,0
Striped_arch,abs_DW64,abs_DW64,7.871747999999999,1464.2,5,0
Border_arch,abs_DW64,abs_DW64,7.4625520000000005,1353.6,5,0
2D_arch,abs_DW8,abs_DW8,2.1400460000000003,113.0,5,0
Offset_arch,abs_DW8,abs_DW8,1.9332740000000002,100.6,5,0
All_top_arch,abs_DW8,abs_DW8,1.830894,89.6,5,0
Iso-Edge_arch,abs_DW8,abs_DW8,1.8701899999999998,89.2,5,0
Mix-Edge_arch,abs_DW8,abs_DW8,1.8308940000000002,81.8,5,0
Aligned_arch,abs_DW8,abs_DW8,2.429194,113.8,5,0
Striped_arch,abs_DW8,abs_DW8,1.9326880000000002,91.6,5,0
Border_arch,abs_DW8,abs_DW8,1.8955240000000004,91.2,5,0
2D_arch,absdiff_DW1024,absdiff_DW1024,21.69758,74694.0,5,0
Offset_arch,absdiff_DW1024,absdiff_DW1024,19.275579999999998,64872.4,5,0
All_top_arch,absdiff_DW1024,absdiff_DW1024,19.16782,62237.0,5,0
Iso-Edge_arch,absdiff_DW1024,absdiff_DW1024,18.49896,70414.6,5,0
Mix-Edge_arch,absdiff_DW1024,absdiff_DW1024,18.59694,70732.8,5,0
Aligned_arch,absdiff_DW1024,absdiff_DW1024,19.15274,63566.8,5,0
Striped_arch,absdiff_DW1024,absdiff_DW1024,18.947580000000002,70627.0,5,0
Border_arch,absdiff_DW1024,absdiff_DW1024,18.513759999999998,71396.0,5,0
2D_arch,absdiff_DW128,absdiff_DW128,10.1843,8256.4,5,0
Offset_arch,absdiff_DW128,absdiff_DW128,9.198612,6799.2,5,0
All_top_arch,absdiff_DW128,absdiff_DW128,9.364084000000002,7134.8,5,0
Iso-Edge_arch,absdiff_DW128,absdiff_DW128,9.41082,7134.6,5,0
Mix-Edge_arch,absdiff_DW128,absdiff_DW128,9.344973999999999,6703.2,5,0
Aligned_arch,absdiff_DW128,absdiff_DW128,9.087796,6890.0,5,0
Striped_arch,absdiff_DW128,absdiff_DW128,9.305494,7206.4,5,0
Border_arch,absdiff_DW128,absdiff_DW128,9.30653,6869.8,5,0
2D_arch,absdiff_DW16,absdiff_DW16,4.87757,775.2,5,0
Offset_arch,absdiff_DW16,absdiff_DW16,4.68559,635.8,5,0
All_top_arch,absdiff_DW16,absdiff_DW16,4.6910300000000005,609.8,5,0
Iso-Edge_arch,absdiff_DW16,absdiff_DW16,4.780372,559.8,5,0
Mix-Edge_arch,absdiff_DW16,absdiff_DW16,4.485804,539.8,5,0
Aligned_arch,absdiff_DW16,absdiff_DW16,4.397256,567.8,5,0
Striped_arch,absdiff_DW16,absdiff_DW16,4.616702,577.2,5,0
Border_arch,absdiff_DW16,absdiff_DW16,4.729724,543.8,5,0
2D_arch,absdiff_DW256,absdiff_DW256,11.91468,16246.4,5,0
Offset_arch,absdiff_DW256,absdiff_DW256,11.237260000000001,14263.2,5,0
All_top_arch,absdiff_DW256,absdiff_DW256,10.94204,14530.0,5,0
Iso-Edge_arch,absdiff_DW256,absdiff_DW256,11.07034,14427.2,5,0
Mix-Edge_arch,absdiff_DW256,absdiff_DW256,11.32566,14501.0,5,0
Aligned_arch,absdiff_DW256,absdiff_DW256,10.83698,14424.4,5,0
Striped_arch,absdiff_DW256,absdiff_DW256,11.052760000000001,14560.4,5,0
Border_arch,absdiff_DW256,absdiff_DW256,11.07396,14061.2,5,0
2D_arch,absdiff_DW32,absdiff_DW32,6.5581000000000005,1425.2,5,0
Offset_arch,absdiff_DW32,absdiff_DW32,6.6030940000000005,1642.8,5,0
All_top_arch,absdiff_DW32,absdiff_DW32,6.851294,1767.2,5,0
Iso-Edge_arch,absdiff_DW32,absdiff_DW32,6.042904,1406.6,5,0
Mix-Edge_arch,absdiff_DW32,absdiff_DW32,6.146119999999999,1470.2,5,0
Aligned_arch,absdiff_DW32,absdiff_DW32,6.6611199999999995,1672.2,5,0
Striped_arch,absdiff_DW32,absdiff_DW32,6.290758,1374.6,5,0
Border_arch,absdiff_DW32,absdiff_DW32,6.668906,1671.0,5,0
2D_arch,absdiff_DW512,absdiff_DW512,13.636779999999998,30350.0,5,0
Offset_arch,absdiff_DW512,absdiff_DW512,16.5048,35254.2,5,0
All_top_arch,absdiff_DW512,absdiff_DW512,16.59766,34087.4,5,0
Iso-Edge_arch,absdiff_DW512,absdiff_DW512,17.10616,33994.6,5,0
Mix-Edge_arch,absdiff_DW512,absdiff_DW512,16.446980000000003,34399.6,5,0
Aligned_arch,absdiff_DW512,absdiff_DW512,16.9768,35148.0,5,0
Striped_arch,absdiff_DW512,absdiff_DW512,16.8234,36903.8,5,0
Border_arch,absdiff_DW512,absdiff_DW512,16.03484,31645.0,5,0
2D_arch,absdiff_DW64,absdiff_DW64,9.023790000000002,4227.0,5,0
Offset_arch,absdiff_DW64,absdiff_DW64,7.6552180000000005,3338.4,5,0
All_top_arch,absdiff_DW64,absdiff_DW64,7.767336,3012.0,5,0
Iso-Edge_arch,absdiff_DW64,absdiff_DW64,7.817253999999998,3582.4,5,0
Mix-Edge_arch,absdiff_DW64,absdiff_DW64,8.32561,3547.4,5,0
Aligned_arch,absdiff_DW64,absdiff_DW64,8.065562,3483.4,5,0
Striped_arch,absdiff_DW64,absdiff_DW64,7.91006,3532.4,5,0
Border_arch,absdiff_DW64,absdiff_DW64,7.643496000000001,3160.0,5,0
2D_arch,absdiff_DW8,absdiff_DW8,3.235442,182.2,5,0
Offset_arch,absdiff_DW8,absdiff_DW8,3.4464759999999997,230.0,5,0
All_top_arch,absdiff_DW8,absdiff_DW8,3.5720580000000006,275.2,5,0
Iso-Edge_arch,absdiff_DW8,absdiff_DW8,4.018966,279.6,5,0
Mix-Edge_arch,absdiff_DW8,absdiff_DW8,4.082798,267.8,5,0
Aligned_arch,absdiff_DW8,absdiff_DW8,3.3721459999999994,224.6,5,0
Striped_arch,absdiff_DW8,absdiff_DW8,3.547776,228.6,5,0
Border_arch,absdiff_DW8,absdiff_DW8,3.397334,213.6,5,0
2D_arch,absdiffs_DW1024,absdiffs_DW1024,61.5982,45424.2,5,0
Offset_arch,absdiffs_DW1024,absdiffs_DW1024,59.21844,38653.0,5,0
All_top_arch,absdiffs_DW1024,absdiffs_DW1024,57.95327999999999,39436.2,5,0
Iso-Edge_arch,absdiffs_DW1024,absdiffs_DW1024,56.87180000000001,47279.8,5,0
Mix-Edge_arch,absdiffs_DW1024,absdiffs_DW1024,58.59306,48063.0,5,0
Aligned_arch,absdiffs_DW1024,absdiffs_DW1024,55.74194,39768.8,5,0
Striped_arch,absdiffs_DW1024,absdiffs_DW1024,57.17362000000001,42707.2,5,0
Border_arch,absdiffs_DW1024,absdiffs_DW1024,57.83908,49501.6,5,0
2D_arch,absdiffs_DW128,absdiffs_DW128,16.46756,5357.8,5,0
Offset_arch,absdiffs_DW128,absdiffs_DW128,15.33978,4362.6,5,0
All_top_arch,absdiffs_DW128,absdiffs_DW128,14.54144,4258.6,5,0
Iso-Edge_arch,absdiffs_DW128,absdiffs_DW128,15.15762,4289.6,5,0
Mix-Edge_arch,absdiffs_DW128,absdiffs_DW128,15.15702,4161.6,5,0
Aligned_arch,absdiffs_DW128,absdiffs_DW128,15.604400000000002,4186.8,5,0
Striped_arch,absdiffs_DW128,absdiffs_DW128,16.06992,4677.2,5,0
Border_arch,absdiffs_DW128,absdiffs_DW128,15.279860000000003,4363.0,5,0
2D_arch,absdiffs_DW16,absdiffs_DW16,4.614458,390.2,5,0
Offset_arch,absdiffs_DW16,absdiffs_DW16,5.042674,488.8,5,0
All_top_arch,absdiffs_DW16,absdiffs_DW16,4.259022,403.6,5,0
Iso-Edge_arch,absdiffs_DW16,absdiffs_DW16,4.294981999999999,411.2,5,0
Mix-Edge_arch,absdiffs_DW16,absdiffs_DW16,4.693047999999999,489.0,5,0
Aligned_arch,absdiffs_DW16,absdiffs_DW16,4.520104,435.6,5,0
Striped_arch,absdiffs_DW16,absdiffs_DW16,4.7028739999999996,441.2,5,0
Border_arch,absdiffs_DW16,absdiffs_DW16,4.227646,386.2,5,0
2D_arch,absdiffs_DW256,absdiffs_DW256,22.34494,9547.6,5,0
Offset_arch,absdiffs_DW256,absdiffs_DW256,21.258360000000003,8588.4,5,0
All_top_arch,absdiffs_DW256,absdiffs_DW256,20.8896,8380.6,5,0
Iso-Edge_arch,absdiffs_DW256,absdiffs_DW256,20.976779999999998,8811.2,5,0
Mix-Edge_arch,absdiffs_DW256,absdiffs_DW256,21.16566,8400.4,5,0
Aligned_arch,absdiffs_DW256,absdiffs_DW256,21.28524,8810.8,5,0
Striped_arch,absdiffs_DW256,absdiffs_DW256,21.542939999999998,8754.8,5,0
Border_arch,absdiffs_DW256,absdiffs_DW256,21.13658,8381.8,5,0
2D_arch,absdiffs_DW32,absdiffs_DW32,8.568274,916.0,5,0
Offset_arch,absdiffs_DW32,absdiffs_DW32,8.673131999999999,958.4,5,0
All_top_arch,absdiffs_DW32,absdiffs_DW32,8.11412,996.8,5,0
Iso-Edge_arch,absdiffs_DW32,absdiffs_DW32,7.6605680000000005,830.8,5,0
Mix-Edge_arch,absdiffs_DW32,absdiffs_DW32,7.807097999999999,844.2,5,0
Aligned_arch,absdiffs_DW32,absdiffs_DW32,8.214386000000001,958.4,5,0
Striped_arch,absdiffs_DW32,absdiffs_DW32,8.325882,906.8,5,0
Border_arch,absdiffs_DW32,absdiffs_DW32,7.480784,878.8,5,0
2D_arch,absdiffs_DW512,absdiffs_DW512,23.94548,19068.0,5,0
Offset_arch,absdiffs_DW512,absdiffs_DW512,24.87934,20848.2,5,0
All_top_arch,absdiffs_DW512,absdiffs_DW512,25.51224,19982.4,5,0
Iso-Edge_arch,absdiffs_DW512,absdiffs_DW512,24.48928,21091.8,5,0
Mix-Edge_arch,absdiffs_DW512,absdiffs_DW512,25.149859999999997,20243.2,5,0
Aligned_arch,absdiffs_DW512,absdiffs_DW512,25.46312,19699.0,5,0
Striped_arch,absdiffs_DW512,absdiffs_DW512,26.27996,20275.4,5,0
Border_arch,absdiffs_DW512,absdiffs_DW512,26.0337,19636.4,5,0
2D_arch,absdiffs_DW64,absdiffs_DW64,13.360319999999998,2676.4,5,0
Offset_arch,absdiffs_DW64,absdiffs_DW64,12.02152,2534.2,5,0
All_top_arch,absdiffs_DW64,absdiffs_DW64,12.3006,2167.0,5,0
Iso-Edge_arch,absdiffs_DW64,absdiffs_DW64,11.857859999999999,2315.8,5,0
Mix-Edge_arch,absdiffs_DW64,absdiffs_DW64,12.03074,2200.4,5,0
Aligned_arch,absdiffs_DW64,absdiffs_DW64,12.408919999999998,2490.6,5,0
Striped_arch,absdiffs_DW64,absdiffs_DW64,11.56074,2268.6,5,0
Border_arch,absdiffs_DW64,absdiffs_DW64,12.46244,2118.4,5,0
2D_arch,absdiffs_DW8,absdiffs_DW8,2.1686879999999995,142.4,5,0
Offset_arch,absdiffs_DW8,absdiffs_DW8,2.426716,141.8,5,0
All_top_arch,absdiffs_DW8,absdiffs_DW8,2.238758,137.4,5,0
Iso-Edge_arch,absdiffs_DW8,absdiffs_DW8,2.129394,132.4,5,0
Mix-Edge_arch,absdiffs_DW8,absdiffs_DW8,2.201592,133.0,5,0
Aligned_arch,absdiffs_DW8,absdiffs_DW8,2.5010440000000003,144.0,5,0
Striped_arch,absdiffs_DW8,absdiffs_DW8,2.238758,147.2,5,0
Border_arch,absdiffs_DW8,absdiffs_DW8,2.16443,133.6,5,0
2D_arch,add_DW1024,add_DW1024,46.12708,73229.6,5,0
Offset_arch,add_DW1024,add_DW1024,48.660579999999996,82378.6,5,0
All_top_arch,add_DW1024,add_DW1024,47.638580000000005,74253.6,5,0
Iso-Edge_arch,add_DW1024,add_DW1024,49.19217999999999,81950.2,5,0
Mix-Edge_arch,add_DW1024,add_DW1024,49.6501,80760.2,5,0
Aligned_arch,add_DW1024,add_DW1024,48.56376,78251.8,5,0
Striped_arch,add_DW1024,add_DW1024,49.85338,91504.4,5,0
Border_arch,add_DW1024,add_DW1024,47.11356,77191.2,5,0
2D_arch,add_DW128,add_DW128,19.05742,8047.2,5,0
Offset_arch,add_DW128,add_DW128,18.54524,6896.4,5,0
All_top_arch,add_DW128,add_DW128,18.536859999999997,6782.2,5,0
Iso-Edge_arch,add_DW128,add_DW128,17.70652,6932.4,5,0
Mix-Edge_arch,add_DW128,add_DW128,18.077840000000002,6756.4,5,0
Aligned_arch,add_DW128,add_DW128,18.26202,6664.0,5,0
Striped_arch,add_DW128,add_DW128,17.621900000000004,6916.0,5,0
Border_arch,add_DW128,add_DW128,18.300559999999997,6704.4,5,0
2D_arch,add_DW16,add_DW16,4.347907999999999,468.0,5,0
Offset_arch,add_DW16,add_DW16,4.877798,560.4,5,0
All_top_arch,add_DW16,add_DW16,4.5389219999999995,472.0,5,0
Iso-Edge_arch,add_DW16,add_DW16,4.459529999999999,536.0,5,0
Mix-Edge_arch,add_DW16,add_DW16,4.4384559999999995,520.2,5,0
Aligned_arch,add_DW16,add_DW16,4.6497459999999995,490.4,5,0
Striped_arch,add_DW16,add_DW16,4.684051999999999,608.0,5,0
Border_arch,add_DW16,add_DW16,4.310744,493.8,5,0
2D_arch,add_DW256,add_DW256,22.8644,15164.4,5,0
Offset_arch,add_DW256,add_DW256,22.29958,14195.8,5,0
All_top_arch,add_DW256,add_DW256,22.51716,14416.0,5,0
Iso-Edge_arch,add_DW256,add_DW256,21.74956,14209.4,5,0
Mix-Edge_arch,add_DW256,add_DW256,22.05954,13882.0,5,0
Aligned_arch,add_DW256,add_DW256,22.35786,14109.4,5,0
Striped_arch,add_DW256,add_DW256,22.51132,14810.6,5,0
Border_arch,add_DW256,add_DW256,22.78558,13941.4,5,0
2D_arch,add_DW32,add_DW32,8.551272,1378.0,5,0
Offset_arch,add_DW32,add_DW32,8.6461,1516.8,5,0
All_top_arch,add_DW32,add_DW32,8.65001,1425.8,5,0
Iso-Edge_arch,add_DW32,add_DW32,8.718428,1459.8,5,0
Mix-Edge_arch,add_DW32,add_DW32,8.520644,1362.0,5,0
Aligned_arch,add_DW32,add_DW32,8.548216,1484.4,5,0
Striped_arch,add_DW32,add_DW32,8.575682,1408.6,5,0
Border_arch,add_DW32,add_DW32,8.540773999999999,1603.8,5,0
2D_arch,add_DW512,add_DW512,30.446800000000003,30375.4,5,0
Offset_arch,add_DW512,add_DW512,34.873560000000005,34198.0,5,0
All_top_arch,add_DW512,add_DW512,33.62644,33260.8,5,0
Iso-Edge_arch,add_DW512,add_DW512,34.95642,32982.8,5,0
Mix-Edge_arch,add_DW512,add_DW512,34.6044,33353.4,5,0
Aligned_arch,add_DW512,add_DW512,33.81076,33622.2,5,0
Striped_arch,add_DW512,add_DW512,35.50410000000001,35174.0,5,0
Border_arch,add_DW512,add_DW512,34.09414,31618.0,5,0
2D_arch,add_DW64,add_DW64,14.989279999999999,3286.6,5,0
Offset_arch,add_DW64,add_DW64,14.215179999999998,3080.2,5,0
All_top_arch,add_DW64,add_DW64,14.604,3166.8,5,0
Iso-Edge_arch,add_DW64,add_DW64,14.07312,3087.0,5,0
Mix-Edge_arch,add_DW64,add_DW64,13.77792,2860.0,5,0
Aligned_arch,add_DW64,add_DW64,13.762540000000001,3285.2,5,0
Striped_arch,add_DW64,add_DW64,13.940679999999997,3040.6,5,0
Border_arch,add_DW64,add_DW64,13.48794,2845.4,5,0
2D_arch,add_DW8,add_DW8,3.6167740000000004,238.8,5,0
Offset_arch,add_DW8,add_DW8,3.005592,207.4,5,0
All_top_arch,add_DW8,add_DW8,3.0680899999999998,230.0,5,0
Iso-Edge_arch,add_DW8,add_DW8,2.960984,201.8,5,0
Mix-Edge_arch,add_DW8,add_DW8,2.958854,208.2,5,0
Aligned_arch,add_DW8,add_DW8,3.238048,233.6,5,0
Striped_arch,add_DW8,add_DW8,3.017678,210.0,5,0
Border_arch,add_DW8,add_DW8,3.0942480000000003,204.0,5,0
2D_arch,adder,adder,29.40394,3702.0,5,0
Offset_arch,adder,adder,28.839760000000002,3505.6,5,0
All_top_arch,adder,adder,27.52194,3644.8,5,0
Iso-Edge_arch,adder,adder,27.44364,3780.4,5,0
Mix-Edge_arch,adder,adder,27.36472,3513.2,5,0
Aligned_arch,adder,adder,27.528099999999995,3522.6,5,0
Striped_arch,adder,adder,27.374420000000004,3798.4,5,0
Border_arch,adder,adder,27.269479999999998,3550.2,5,0
2D_arch,adder128,adder128,18.470019999999998,5782.6,5,0
Offset_arch,adder128,adder128,17.70556,4879.0,5,0
All_top_arch,adder128,adder128,17.39226,4702.2,5,0
Iso-Edge_arch,adder128,adder128,17.295920000000002,4924.0,5,0
Mix-Edge_arch,adder128,adder128,17.1509,4830.8,5,0
Aligned_arch,adder128,adder128,17.41652,4699.6,5,0
Striped_arch,adder128,adder128,17.99234,5075.0,5,0
Border_arch,adder128,adder128,17.5086,5051.8,5,0
2D_arch,adder256,adder256,35.10978,10467.8,5,0
Offset_arch,adder256,adder256,33.0673,9577.6,5,0
All_top_arch,adder256,adder256,32.9786,9078.0,5,0
Iso-Edge_arch,adder256,adder256,32.96208,9434.2,5,0
Mix-Edge_arch,adder256,adder256,33.321299999999994,9089.0,5,0
Aligned_arch,adder256,adder256,32.69882,9649.6,5,0
Striped_arch,adder256,adder256,31.92284,9577.6,5,0
Border_arch,adder256,adder256,31.98204,8893.2,5,0
2D_arch,adder4bit_1,adder4bit_1,2.2536720000000003,117.6,5,0
Offset_arch,adder4bit_1,adder4bit_1,2.0167200000000003,64.0,5,0
All_top_arch,adder4bit_1,adder4bit_1,2.16751,80.8,5,0
Iso-Edge_arch,adder4bit_1,adder4bit_1,2.2881039999999997,97.4,5,0
Mix-Edge_arch,adder4bit_1,adder4bit_1,2.3058680000000003,91.8,5,0
Aligned_arch,adder4bit_1,adder4bit_1,1.830894,66.0,5,0
Striped_arch,adder4bit_1,adder4bit_1,1.8798900000000003,69.4,5,0
Border_arch,adder4bit_1,adder4bit_1,1.9229859999999999,70.8,5,0
2D_arch,adder4bit_2,adder4bit_2,2.4047840000000003,119.6,5,0
Offset_arch,adder4bit_2,adder4bit_2,1.9191819999999997,67.2,5,0
All_top_arch,adder4bit_2,adder4bit_2,1.691932,64.0,5,0
Iso-Edge_arch,adder4bit_2,adder4bit_2,2.198632,107.8,5,0
Mix-Edge_arch,adder4bit_2,adder4bit_2,2.016464,100.8,5,0
Aligned_arch,adder4bit_2,adder4bit_2,1.7290959999999997,61.8,5,0
Striped_arch,adder4bit_2,adder4bit_2,2.028546,73.0,5,0
Border_arch,adder4bit_2,adder4bit_2,1.8034279999999998,74.6,5,0
2D_arch,adder4bit_3,adder4bit_3,2.366092,102.2,5,0
Offset_arch,adder4bit_3,adder4bit_3,1.981684,69.4,5,0
All_top_arch,adder4bit_3,adder4bit_3,1.721528,65.6,5,0
Iso-Edge_arch,adder4bit_3,adder4bit_3,2.179338,104.8,5,0
Mix-Edge_arch,adder4bit_3,adder4bit_3,2.0300759999999998,100.2,5,0
Aligned_arch,adder4bit_3,adder4bit_3,1.7290959999999997,62.8,5,0
Striped_arch,adder4bit_3,adder4bit_3,1.954216,74.6,5,0
Border_arch,adder4bit_3,adder4bit_3,1.833024,76.4,5,0
2D_arch,adder4bit_4,adder4bit_4,2.4047840000000003,119.6,5,0
Offset_arch,adder4bit_4,adder4bit_4,1.919182,67.2,5,0
All_top_arch,adder4bit_4,adder4bit_4,1.691932,64.0,5,0
Iso-Edge_arch,adder4bit_4,adder4bit_4,2.198632,107.8,5,0
Mix-Edge_arch,adder4bit_4,adder4bit_4,2.016464,100.8,5,0
Aligned_arch,adder4bit_4,adder4bit_4,1.7290959999999997,61.8,5,0
Striped_arch,adder4bit_4,adder4bit_4,2.028546,73.0,5,0
Border_arch,adder4bit_4,adder4bit_4,1.8034279999999998,74.6,5,0
2D_arch,adder4bit_5,adder4bit_5,2.366092,102.2,5,0
Offset_arch,adder4bit_5,adder4bit_5,1.981684,69.4,5,0
All_top_arch,adder4bit_5,adder4bit_5,1.721528,65.6,5,0
Iso-Edge_arch,adder4bit_5,adder4bit_5,2.179338,104.8,5,0
Mix-Edge_arch,adder4bit_5,adder4bit_5,2.0300759999999998,100.2,5,0
Aligned_arch,adder4bit_5,adder4bit_5,1.7290959999999997,62.8,5,0
Striped_arch,adder4bit_5,adder4bit_5,1.954216,74.6,5,0
Border_arch,adder4bit_5,adder4bit_5,1.833024,76.4,5,0
2D_arch,adder4bit_6,adder4bit_6,2.6618839999999997,130.0,5,0
Offset_arch,adder4bit_6,adder4bit_6,1.8798879999999998,67.0,5,0
All_top_arch,adder4bit_6,adder4bit_6,1.731226,66.4,5,0
Iso-Edge_arch,adder4bit_6,adder4bit_6,2.122172,102.0,5,0
Mix-Edge_arch,adder4bit_6,adder4bit_6,2.27236,109.8,5,0
Aligned_arch,adder4bit_6,adder4bit_6,1.731226,63.6,5,0
Striped_arch,adder4bit_6,adder4bit_6,1.809816,71.6,5,0
Border_arch,adder4bit_6,adder4bit_6,1.7683919999999997,77.2,5,0
2D_arch,adder4bit_7,adder4bit_7,2.2545960000000003,106.4,5,0
Offset_arch,adder4bit_7,adder4bit_7,1.756562,60.8,5,0
All_top_arch,adder4bit_7,adder4bit_7,1.9929119999999998,89.0,5,0
Iso-Edge_arch,adder4bit_7,adder4bit_7,2.19803,105.2,5,0
Mix-Edge_arch,adder4bit_7,adder4bit_7,2.013732,98.6,5,0
Aligned_arch,adder4bit_7,adder4bit_7,1.944518,89.0,5,0
Striped_arch,adder4bit_7,adder4bit_7,1.9913820000000002,94.0,5,0
Border_arch,adder4bit_7,adder4bit_7,1.8034259999999995,78.8,5,0
2D_arch,adder_default,adder_default,29.40394,3702.0,5,0
Offset_arch,adder_default,adder_default,28.839760000000002,3505.6,5,0
All_top_arch,adder_default,adder_default,27.52194,3644.8,5,0
Iso-Edge_arch,adder_default,adder_default,27.44364,3780.4,5,0
Mix-Edge_arch,adder_default,adder_default,27.36472,3513.2,5,0
Aligned_arch,adder_default,adder_default,27.528099999999995,3522.6,5,0
Striped_arch,adder_default,adder_default,27.374420000000004,3798.4,5,0
Border_arch,adder_default,adder_default,27.269479999999998,3550.2,5,0
2D_arch,addsub_DW1024,addsub_DW1024,54.3365,76346.0,5,0
Offset_arch,addsub_DW1024,addsub_DW1024,57.27461999999999,86265.2,5,0
All_top_arch,addsub_DW1024,addsub_DW1024,57.38814,81498.8,5,0
Iso-Edge_arch,addsub_DW1024,addsub_DW1024,54.44892,89422.8,5,0
Mix-Edge_arch,addsub_DW1024,addsub_DW1024,54.40934,85798.6,5,0
Aligned_arch,addsub_DW1024,addsub_DW1024,58.406819999999996,83706.8,5,0
Striped_arch,addsub_DW1024,addsub_DW1024,54.028380000000006,93148.4,5,0
Border_arch,addsub_DW1024,addsub_DW1024,55.38887999999999,83938.2,5,0
2D_arch,addsub_DW128,addsub_DW128,14.13294,8335.6,5,0
Offset_arch,addsub_DW128,addsub_DW128,13.33748,7026.2,5,0
All_top_arch,addsub_DW128,addsub_DW128,13.03424,7473.2,5,0
Iso-Edge_arch,addsub_DW128,addsub_DW128,13.44144,6942.8,5,0
Mix-Edge_arch,addsub_DW128,addsub_DW128,13.114500000000001,6805.4,5,0
Aligned_arch,addsub_DW128,addsub_DW128,13.3487,7038.6,5,0
Striped_arch,addsub_DW128,addsub_DW128,13.57844,7132.2,5,0
Border_arch,addsub_DW128,addsub_DW128,13.495840000000001,6621.2,5,0
2D_arch,addsub_DW16,addsub_DW16,5.215956,612.0,5,0
Offset_arch,addsub_DW16,addsub_DW16,4.584276,512.6,5,0
All_top_arch,addsub_DW16,addsub_DW16,4.593976,444.8,5,0
Iso-Edge_arch,addsub_DW16,addsub_DW16,4.584148000000001,514.0,5,0
Mix-Edge_arch,addsub_DW16,addsub_DW16,4.705472,500.8,5,0
Aligned_arch,addsub_DW16,addsub_DW16,4.650907999999999,503.4,5,0
Striped_arch,addsub_DW16,addsub_DW16,4.519646,473.4,5,0
Border_arch,addsub_DW16,addsub_DW16,4.6213120000000005,474.4,5,0
2D_arch,addsub_DW256,addsub_DW256,17.778200000000002,17262.8,5,0
Offset_arch,addsub_DW256,addsub_DW256,17.24822,15368.2,5,0
All_top_arch,addsub_DW256,addsub_DW256,17.6586,15149.0,5,0
Iso-Edge_arch,addsub_DW256,addsub_DW256,17.83436,15041.8,5,0
